# BEAST v1.6.1, Build r3651
# Generated Thu Apr 21 17:38:40 NZST 2011 [seed=1303362947982]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	skyline
1924000	-4437.865512631898	-70.4025068366358	-4367.463005795263	10.366200484827026	61.76573863191199	8.053827214501592	13.380924174750852	2.5973729804837196	1.7137986047007847	4.0	6.0	1.0	2.0	7.0	11.828474700690656	0.565919955360381	0.5945261903070647	1.8395538543325742	0.0037040649303102446	-1233.2953328241326	-1193.5690319405257	-1940.5986410306043	-49.571011716002104
1925000	-4436.484558129743	-64.79657483856317	-4371.68798329118	9.718416569932144	63.28045280905463	4.919390400772592	2.6890224418376896	2.20638808091092	0.6508445762765912	2.0	8.0	1.0	3.0	6.0	11.828474700690656	0.5179012492254155	0.49241868516873244	1.9896800656058717	0.003935670765146936	-1238.8128175413676	-1195.2296533752797	-1937.6455123745327	-47.083288041965034
1926000	-4432.285090681194	-69.61649676932271	-4362.668593911871	10.04840413723324	21.162417899590643	6.600510476919963	9.333118065740768	1.4134220055522617	1.3491944707357766	1.0	11.0	1.0	3.0	4.0	11.828474700690656	0.5693294233364962	0.5693145087696936	1.86135606789383	0.0036469766993409984	-1232.2679036758798	-1192.16888239992	-1938.2318078360704	-51.90885612108481
1927000	-4441.739344163553	-74.36706611960255	-4367.37227804395	11.059015471089767	176.6552877246787	12.53983279460467	1.2795508753589937	2.7824834108575955	1.3317070902937413	1.0	10.0	1.0	2.0	6.0	11.828474700690656	0.7223875903627269	0.4660380727802811	1.8115743368570116	0.003520946632214205	-1233.2534038329825	-1194.2705731281187	-1939.8483010828488	-53.08913723371533
1928000	-4436.360820136441	-69.26997143214712	-4367.090848704294	10.548111393034423	30.456273620268888	6.556526577230053	3.962089675025917	1.050438583021705	2.409998215086208	2.0	9.0	3.0	4.0	2.0	11.828474700690656	0.5206134211696938	0.5840471665449752	1.8953394122853506	0.0031277160850359904	-1235.8190290107877	-1191.886509341308	-1939.3853103521985	-51.447413418916256
1929000	-4438.946864247981	-68.06294211071832	-4370.883922137262	8.802261822037279	84.79236949449133	3.774133736201447	6.496382331296836	1.4900140115751304	1.8364281124984547	3.0	8.0	1.0	3.0	5.0	13.283636787575603	0.6644089152769257	0.6382372155186556	1.697353869204438	0.0036733825420527787	-1233.0619258942465	-1194.8893102972384	-1942.9326859457765	-47.82259395105071
1930000	-4436.265660219488	-73.26079640972318	-4363.004863809765	10.17105272610049	39.23699831763119	13.997914804557196	20.277949381653055	4.156025333998626	1.3870069456298042	1.0	8.0	1.0	3.0	7.0	13.283636787575603	0.6319061430126207	0.5801268123881784	1.7879670445992204	0.0034436447396803123	-1234.2619230369985	-1191.418434351807	-1937.3245064209596	-51.97039109658285
1931000	-4434.651333049458	-66.49004209168035	-4368.161290957778	10.182093167507324	16.760635076213756	10.912535134001098	5.762233670474046	0.6011908424681692	0.9382510029789951	3.0	9.0	1.0	1.0	6.0	13.283636787575603	0.5840602767634201	0.5734435626358529	1.8424961606007466	0.003681124129340701	-1233.0810780728946	-1194.4508646309546	-1940.6293482539281	-49.841392389770256
1932000	-4443.143769461599	-78.27730066831147	-4364.866468793287	10.274431341155172	101.37223849926653	14.337103962577	12.291375422138264	1.8699412268354287	1.1669708517864885	4.0	1.0	9.0	3.0	3.0	13.283636787575603	0.6096154903431812	0.5214526879060072	1.8689318217508315	0.003689936880555405	-1232.504468206076	-1192.2115717885022	-1940.1504287987086	-56.93301841740489
1933000	-4441.478315473164	-69.66992089728478	-4371.808394575879	9.664170847009613	71.64668323784372	24.948094820731253	4.153348677389392	2.124682914560282	1.1833952758054636	1.0	2.0	9.0	1.0	7.0	13.283636787575603	0.6087133722726397	0.5315436539556219	1.8597429737717583	0.004415527659404205	-1233.2762759670106	-1194.7077786540572	-1943.8243399548107	-49.614785739443406
1934000	-4431.201660655055	-62.9853992717218	-4368.216261383333	9.130364888902728	47.163373801093236	7.3046716691241595	4.653502156813207	0.12552061017465876	0.338633276677412	1.0	6.0	9.0	1.0	3.0	13.283636787575603	0.5287806107929558	0.6057120010117881	1.8655073881952757	0.004324140190297354	-1236.148669066565	-1193.1471585306647	-1938.920433786104	-45.776490363631844
1935000	-4430.471017587331	-58.77366201645371	-4371.697355570877	8.775112480780216	35.542203545443755	2.7061472756813214	1.8366329349540005	0.3050873383550814	0.2570484353587999	2.0	4.0	8.0	1.0	5.0	6.771334224302562	0.4975288083249437	0.6202038600228279	1.882267331652248	0.004344698152692519	-1239.3911309756709	-1190.297093111696	-1942.00913148351	-46.1310906907729
1936000	-4434.214944975225	-62.20050665285929	-4372.014438322366	8.623950306091206	27.419838099490065	14.254996620792953	8.673208658933525	3.5103599876902924	0.3698272497508056	4.0	1.0	5.0	2.0	8.0	6.771334224302562	0.604966536921756	0.53158304561215	1.8634504174661137	0.00415256509785159	-1233.2992111643857	-1190.8939963529303	-1947.8212308050495	-44.54516132680645
1937000	-4429.212234596031	-62.033697907551755	-4367.178536688479	8.875534382402062	23.190655149847185	2.6349122768589344	4.580570873047693	1.6553937982450906	1.6250137117538186	5.0	1.0	7.0	1.0	6.0	6.771334224302562	0.542855014981	0.587927937873542	1.8692170471454777	0.004093630909437826	-1234.176824142374	-1192.2573013189071	-1940.7444112271976	-46.235063712303685
1938000	-4440.365738763062	-71.49650604920319	-4368.869232713859	10.234295821077207	18.038935932742373	17.366547980280153	3.2312632631992124	4.7459700652571675	2.0331676023344345	3.0	2.0	3.0	2.0	10.0	6.771334224302562	0.7064598509911406	0.6153102198429058	1.6782299291659735	0.003963003178599388	-1235.4203868305651	-1191.786715622748	-1941.6621302605456	-53.75942707179764
1939000	-4435.827662032763	-63.989183003893395	-4371.83847902887	9.106471590566757	22.996542365963634	19.324796129392137	1.5664740296124335	1.7505581213845838	0.663988736170467	2.0	1.0	6.0	5.0	6.0	9.902182798702997	0.587219111105816	0.6709626179038343	1.7418182709903696	0.003952098893836203	-1235.9953297355394	-1195.728632277572	-1940.1145170157586	-47.360506589143945
1940000	-4429.613583904209	-66.90371218314431	-4362.709871721065	10.397563473689038	17.074331235049875	10.608789269244548	2.973317903367769	2.730940101603237	1.3329447274365052	2.0	4.0	3.0	6.0	5.0	9.902182798702997	0.6354412574858642	0.5795433245731794	1.7850154179409763	0.003656778249272813	-1235.4483487843181	-1192.7898172196344	-1934.4717057171115	-50.494754607195475
1941000	-4440.372405000685	-76.03306420906604	-4364.339340791619	10.553690870366106	217.92478367246375	11.280315736909653	23.250088728163256	3.7000413837465995	2.281040601244078	1.0	3.0	1.0	6.0	9.0	9.902182798702997	0.6252064193840424	0.5505287039045591	1.8242648767114182	0.0038034432950068706	-1234.1760302850078	-1192.641403470926	-1937.5219070356848	-51.528911297131444
1942000	-4436.0842228809415	-72.04889275117202	-4364.035330129769	9.978051311998254	131.90275865133228	212.86309654463085	17.386009431755664	5.930203862462875	1.7595806660315632	1.0	1.0	2.0	6.0	10.0	8.08777822341415	0.5957696603827116	0.5785356762930832	1.825694663324225	0.0038177917365363294	-1232.7631520851019	-1193.794776763417	-1937.4774012812502	-46.342243367738675
1943000	-4437.680122216973	-74.01276740042982	-4363.667354816544	9.899231560096318	156.02811398820685	118.93122776141347	35.546509442874125	3.737711729430637	1.2625216261798085	2.0	1.0	1.0	8.0	8.0	8.08777822341415	0.5273918578592022	0.5738723671209451	1.8987357750198723	0.003601777937099412	-1233.9937248929862	-1191.4079678574114	-1938.265662066146	-49.12790446820736
1944000	-4443.9903078126745	-79.08116129781249	-4364.909146514862	10.419449123820195	61.93438324542246	81.6171178592232	36.496236822291756	7.448619392102484	1.4456499071795905	3.0	1.0	3.0	4.0	9.0	8.08777822341415	0.5837029726188269	0.6611279843387897	1.7551690430424032	0.003871850221734668	-1232.0786801863442	-1194.8653061608354	-1937.9651601676826	-55.04571872907122
1945000	-4441.176393750233	-76.07211011640675	-4365.104283633826	10.67690936682181	68.13938322132387	21.035920724589722	5.89673452963176	5.15106293358799	5.557027738610124	1.0	2.0	2.0	5.0	10.0	8.08777822341415	0.5602954669670878	0.49025367441514134	1.9494508586177905	0.0033613727789479	-1234.524087264518	-1188.7596300804378	-1941.8205662888704	-55.01489769340976
1946000	-4432.713223732635	-70.83608992304285	-4361.877133809592	10.483312053356917	109.37495004800353	18.916705429012097	4.832646612892428	5.675263584234568	1.7420999502196686	1.0	3.0	7.0	2.0	7.0	8.08777822341415	0.6169621530140031	0.6843895151892578	1.6986483317967587	0.0034367882527826282	-1231.555303845787	-1190.5116194408115	-1939.8102105229934	-49.67234864991183
1947000	-4434.571876794455	-69.19426279115355	-4365.3776140033015	10.481874922936852	50.3848218323192	3.5966185798015333	5.1766064738304856	6.043779627646327	0.8458637543884459	3.0	2.0	3.0	5.0	7.0	8.08777822341415	0.618419319775048	0.5302457010648162	1.8513349791601554	0.003564611384468233	-1233.0483881699247	-1189.1296927313413	-1943.1995331020355	-50.20067933190742
1948000	-4440.376038740742	-70.88822781328648	-4369.487810927455	9.132295048441982	28.34458509361565	8.192441288963401	5.239491458583142	4.50169159418306	2.7449529087540427	3.0	6.0	1.0	2.0	8.0	8.08777822341415	0.5933179430419813	0.6009440776124247	1.8057379793456136	0.003789418636078747	-1233.2154612015652	-1189.2475244582317	-1947.0248252676581	-52.925063731876826
1949000	-4441.612020552115	-76.02412915943042	-4365.5878913926845	10.43797057637238	47.26511692761323	38.716181395268926	14.437118845964617	23.63654707982031	1.6189663007531094	1.0	2.0	2.0	3.0	12.0	8.680393095895027	0.6147465733339323	0.5574214179842262	1.8278320086818611	0.00354891999064388	-1234.3798408579423	-1194.2514620596546	-1936.9565884750875	-52.1914713551731
1950000	-4447.24845256967	-81.081746743714	-4366.166705825956	9.91852735665953	355.85939914485147	56.88124273762157	47.962170136538326	3.7557759632585586	2.105583599584261	1.0	2.0	1.0	5.0	11.0	8.680393095895027	0.5761293752714924	0.47210921805317807	1.9517614066753493	0.003804818577765108	-1234.123005950758	-1192.2012864031044	-1939.842413472094	-54.72149618594734
1951000	-4440.620065739829	-76.71699020365168	-4363.903075536177	10.460159426967598	67.40966863953999	12.133261027438094	28.36371787999154	7.6632184121064	4.124158163664554	1.0	2.0	2.0	3.0	12.0	8.680393095895027	0.6544503861447767	0.6002174732834172	1.7453321405718258	0.004111884863267944	-1236.5921142017246	-1194.758375070024	-1932.5525862644288	-53.35735824613731
1952000	-4432.797606343069	-68.320600263214	-4364.477006079855	8.965879376051465	77.8613298902772	18.578454529435877	23.593594643933905	6.17790556989344	2.261653136892334	1.0	1.0	2.0	1.0	15.0	8.680393095895027	0.6426824808812427	0.5203508639521316	1.8369666551666455	0.004626450000502445	-1233.9151765586353	-1195.1870416614042	-1935.374787859815	-45.835763540253616
1953000	-4438.831848261272	-69.96856530530565	-4368.8632829559665	8.346800220280816	30.431287422199276	11.653627573366837	47.29212270567226	14.732512283856114	2.5347543917118633	2.0	1.0	1.0	2.0	14.0	8.680393095895027	0.6029559872671991	0.541088494267876	1.8559555184649448	0.004865830064889677	-1233.845800466041	-1194.120303539565	-1940.8971789503598	-45.47640331041412
1954000	-4436.863839497417	-66.62093206038986	-4370.242907437027	8.531027959329156	31.38952220479436	10.886542560246982	20.43878583683704	1.208951135866506	1.884067074884845	3.0	1.0	2.0	1.0	13.0	8.680393095895027	0.49647528285822184	0.4867686954077263	2.016756021734072	0.0055549597045331115	-1234.8475200435391	-1191.2108350675214	-1944.1845523259658	-46.556897798492564
1955000	-4435.09513491427	-67.20579133906423	-4367.889343575205	8.639760391866387	16.145095467103925	16.353300958498178	22.693765507794502	5.660846779154653	0.9917444962394584	4.0	1.0	2.0	3.0	10.0	8.680393095895027	0.7115213349758952	0.6131084727876113	1.6753701922365136	0.005039615854872771	-1234.3918884468253	-1192.6592822843827	-1940.8381728439974	-47.43267963708635
1956000	-4428.142928207398	-63.7000212619797	-4364.442906945418	8.898671854979854	32.405669490738454	7.1359525350463064	11.123377849496622	7.444666935009916	0.5618582708540562	1.0	4.0	5.0	1.0	9.0	8.680393095895027	0.5972226807576355	0.5138890928668004	1.8888882263755842	0.005001899296323762	-1232.0375947744176	-1189.1898810017994	-1943.215431169201	-44.10338955415379
1957000	-4443.652373281263	-70.65869489125174	-4372.993678390011	8.686071592540406	65.56005009910785	32.27776822531995	3.530865546009513	1.6924917250078337	2.489333509178179	1.0	5.0	2.0	1.0	11.0	8.680393095895027	0.7777149653250384	0.5682525602490389	1.654032474425943	0.005034871018560898	-1239.3425947127296	-1194.414710030686	-1939.2363736465957	-50.744224280447284
1958000	-4428.069004688152	-64.91604073412614	-4363.152963954026	9.038144286214814	20.08173081237862	15.809995787099645	11.98547806512108	8.303171574692206	1.123111540037188	1.0	2.0	4.0	3.0	10.0	8.680393095895027	0.5598866393833989	0.5698221931863868	1.8702911674302345	0.004798216164854417	-1233.1332594736377	-1193.1104089906407	-1936.9092954897471	-45.44750102522215
1959000	-4431.756928436751	-68.50708476393051	-4363.24984367282	9.58705643215343	44.7568927441506	11.758209901270655	9.664114474090056	5.78911416907821	1.0561133851217699	1.0	6.0	4.0	4.0	5.0	8.680393095895027	0.6794651249429566	0.5086015484373667	1.8119333266196969	0.004412210925174672	-1233.2117589232887	-1195.9344304715694	-1934.1036542779625	-48.81503076102954
1960000	-4426.186344086951	-57.004873535264466	-4369.181470551686	8.483350260503878	13.142913832836426	7.701490064904411	5.677995130647907	3.8271139661581715	0.6221260920746459	1.0	4.0	4.0	5.0	6.0	8.680393095895027	0.5136779719138376	0.5561840118567323	1.9301380162294501	0.00576977793079423	-1232.4032491912212	-1194.2444999362149	-1942.5337214242495	-40.83862898310054
1961000	-4433.293475420647	-62.29636333090299	-4370.997112089744	9.024130750803891	181.01910652816622	20.991194089221448	4.399991563479893	4.824862429902139	1.0208853392517085	1.0	1.0	7.0	4.0	7.0	8.680393095895027	0.6897214591929905	0.5625083353664134	1.7477702054406161	0.005376754452098616	-1238.7136976510067	-1192.8911092963083	-1939.39230514243	-40.431414280320276
1962000	-4432.526573990125	-64.21472402742697	-4368.311849962698	9.121092324019608	22.957133424838958	8.440355423602908	9.359848763684221	4.679387531615388	0.2684409287265083	1.0	1.0	8.0	3.0	7.0	8.680393095895027	0.7148974507822369	0.4684396578222184	1.816662891395565	0.00428698075437292	-1231.2343616942342	-1190.088437710252	-1946.989050558212	-46.26640590433004
1963000	-4429.291307110918	-59.98082024190381	-4369.310486869014	9.409683466160955	41.59287105780017	3.311549685248345	2.293415107256145	0.931275957918896	0.581470332930829	3.0	2.0	8.0	4.0	3.0	8.680393095895027	0.5410604120135436	0.578075787597216	1.8808638003892604	0.004612678819994752	-1235.8507083772445	-1191.8922095427056	-1941.5675689490645	-45.031556718892
1964000	-4427.603642427286	-60.72143935897533	-4366.88220306831	8.462647590820481	88.0327146785631	20.74108443527243	2.526796627018668	1.423585853787905	0.6630535903286716	1.0	5.0	4.0	7.0	3.0	8.680393095895027	0.536204166344573	0.5506875969025326	1.9131082367529144	0.005538215433830039	-1234.6923671697116	-1190.3032541602247	-1941.886581738374	-42.33265060294148
1965000	-4426.891067831507	-53.17578853242284	-4373.715279299084	8.313518693041225	28.865895827611418	5.643406878736987	8.255921672749786	1.1476541096303008	0.23867955122702986	3.0	5.0	3.0	5.0	4.0	8.800490836866663	0.6657881690268451	0.474522176191468	1.8596896547817068	0.0062396704605097485	-1236.1385716799198	-1193.0676084897123	-1944.5090991294521	-36.70736544111636
1966000	-4414.59937745171	-52.57617975491072	-4362.0231976968	8.175546672294013	61.38640069079402	7.314651466342691	3.2465748385273514	1.169041547684085	0.15748471742805728	1.0	9.0	5.0	1.0	4.0	8.800490836866663	0.6269244209003201	0.5759298732740503	1.7971457058256495	0.005327695585647161	-1232.6831153953494	-1191.1467359444534	-1938.193346356997	-36.201793878836085
1967000	-4421.339568891939	-54.58574417562708	-4366.753824716312	8.195511477146491	35.31030591943079	4.009149656557726	1.1390022591077715	2.3834030539444657	0.35971358263145214	3.0	7.0	4.0	2.0	4.0	8.800490836866663	0.5675710309771862	0.5770519960727004	1.8553769729501333	0.0054019039095677575	-1235.3642829248074	-1189.9242069177576	-1941.4653348737475	-38.670487035095476
1968000	-4418.582990759128	-52.300998801263376	-4366.281991957864	8.387922142700768	24.79790857677014	2.6562620812983333	0.8823027053428973	0.37409948893588335	0.3448391974855525	4.0	11.0	1.0	2.0	2.0	8.800490836866663	0.6796976151449596	0.4721155504465765	1.8481868344084837	0.005747082719178487	-1234.321287538377	-1192.8567894214805	-1939.1039149980072	-40.46740483777457
1969000	-4419.159862905814	-51.02265318465411	-4368.137209721161	8.44823457177501	20.258122678645115	4.530692276172429	1.2761601669290303	0.9896010023432449	0.41483337646715396	3.0	8.0	2.0	1.0	6.0	10.338588519759861	0.6118581420150402	0.5258374179387619	1.8623044400462179	0.005571832468448389	-1233.6427543352775	-1195.5104326320413	-1938.9840227538416	-37.51226929808457
1970000	-4424.64144905483	-56.637398090584384	-4368.004050964246	8.272929420961619	12.050889100383376	2.993556538135262	2.1925592258362365	1.3285064315936326	0.1614210893064892	6.0	7.0	2.0	3.0	2.0	9.761420121306786	0.6352363637167183	0.5809563449776489	1.7838072913056529	0.005084658052129493	-1236.6043298208358	-1191.496162444754	-1939.903558698656	-43.84174782745188
1971000	-4418.259125350727	-54.39114725262711	-4363.8679780981	8.216221307683188	20.989375138606224	4.344975330338321	1.5676374563465938	0.9635698507862112	0.22265071275050324	4.0	9.0	2.0	2.0	3.0	9.761420121306786	0.6336939111029459	0.6365638587931108	1.7297422301039633	0.004903150564501423	-1233.7292962294464	-1192.5884813621335	-1937.55020050652	-41.06457219459328
